Time,anxbtc,bitcoin24,bitcurex,bitfloor,btce,cex.io,coinbase,coinsetter,exmo,gatecoin,gemini,justcoin,lakebtc,mtgox,others
2011-01-25 00:00:00 UTC,,,,,,,,,,,,,,0.00429582648893744,
2011-01-26 00:00:00 UTC,,,,,,,,,,,,,,0.00548466689537222,
2011-01-27 00:00:00 UTC,,,,,,,,,,,,,,0.00407533252576615,
2011-01-28 00:00:00 UTC,,,,,,,,,,,,,,0.00380115663799342,
2011-01-29 00:00:00 UTC,,,,,,,,,,,,,,0.00212132034355089,
2011-01-30 00:00:00 UTC,,,,,,,,,,,,,,0.00566425300899177,
2011-01-31 00:00:00 UTC,,,,,,,,,,,,,,0.0219561973679291,
2011-02-01 00:00:00 UTC,,,,,,,,,,,,,,0.02496750953679,
2011-02-02 00:00:00 UTC,,,,,,,,,,,,,,0.014808246278181,
2011-02-03 00:00:00 UTC,,,,,,,,,,,,,,0.0128966881830561,
2011-02-04 00:00:00 UTC,,,,,,,,,,,,,,0.0147160167678686,
2011-02-05 00:00:00 UTC,,,,,,,,,,,,,,0.0160923116113251,
2011-02-06 00:00:00 UTC,,,,,,,,,,,,,,0.0132361342875903,
2011-02-07 00:00:00 UTC,,,,,,,,,,,,,,0.0135888471934066,
2011-02-08 00:00:00 UTC,,,,,,,,,,,,,,0.00561797856043426,
2011-02-09 00:00:00 UTC,,,,,,,,,,,,,,0.0178009841780662,
2011-02-10 00:00:00 UTC,,,,,,,,,,,,,,0.0228119288719974,
2011-02-11 00:00:00 UTC,,,,,,,,,,,,,,0.0197158225045484,
2011-02-12 00:00:00 UTC,,,,,,,,,,,,,,0.0229521010227525,
2011-02-13 00:00:00 UTC,,,,,,,,,,,,,,0.00966846298149822,
2011-02-14 00:00:00 UTC,,,,,,,,,,,,,,0.00963241442470439,
2011-02-15 00:00:00 UTC,,,,,,,,,,,,,,0.00750177110387499,
2011-02-16 00:00:00 UTC,,,,,,,,,,,,,,0.00490785640863565,
2011-02-17 00:00:00 UTC,,,,,,,,,,,,,,0.00546784393143598,
2011-02-18 00:00:00 UTC,,,,,,,,,,,,,,0.0127223860289854,
2011-02-19 00:00:00 UTC,,,,,,,,,,,,,,0.0171461965800172,
2011-02-20 00:00:00 UTC,,,,,,,,,,,,,,0.0159085991500287,
2011-02-21 00:00:00 UTC,,,,,,,,,,,,,,0.00968596538203331,
2011-02-22 00:00:00 UTC,,,,,,,,,,,,,,0.0136057396507874,
2011-02-23 00:00:00 UTC,,,,,,,,,,,,,,0.012643547661772,
2011-02-24 00:00:00 UTC,,,,,,,,,,,,,,0.0117655827680819,
2011-02-25 00:00:00 UTC,,,,,,,,,,,,,,0.0146424636704063,
2011-02-26 00:00:00 UTC,,,,,,,,,,,,,,0.0145498025010548,
2011-02-27 00:00:00 UTC,,,,,,,,,,,,,,0.0109130185069827,
2011-02-28 00:00:00 UTC,,,,,,,,,,,,,,0.0107533915617867,
2011-03-01 00:00:00 UTC,,,,,,,,,,,,,,0.0132892043947926,
2011-03-02 00:00:00 UTC,,,,,,,,,,,,,,0.00881562163656241,
2011-03-03 00:00:00 UTC,,,,,,,,,,,,,,0.011893011757513,
2011-03-04 00:00:00 UTC,,,,,,,,,,,,,,0.00662226449495638,
2011-03-05 00:00:00 UTC,,,,,,,,,,,,,,0.0107977975943438,
2011-03-06 00:00:00 UTC,,,,,,,,,,,,,,0.020438349124271,
2011-03-07 00:00:00 UTC,,,,,,,,,,,,,,0.0111125283437877,
2011-03-08 00:00:00 UTC,,,,,,,,,,,,,,0.00823963663466214,
2011-03-09 00:00:00 UTC,,,,,,,,,,,,,,0.00643811665571956,
2011-03-10 00:00:00 UTC,,,,,,,,,,,,,,0.0105200877593945,
2011-03-11 00:00:00 UTC,,,,,,,,,,,,,,0.0143140317416374,
2011-03-12 00:00:00 UTC,,,,,,,,,,,,,,0.00686223934595459,
2011-03-13 00:00:00 UTC,,,,,,,,,,,,,,0.0064480662213498,
2011-03-14 00:00:00 UTC,,,,,,,,,,,,,,0.00794196003853649,
2011-03-15 00:00:00 UTC,,,,,,,,,,,,,,0.00373116505076615,
2011-03-16 00:00:00 UTC,,,,,,,,,,,,,,0.00731160846200486,
2011-03-17 00:00:00 UTC,,,,,,,,,,,,,,0.0129218488742931,
2011-03-18 00:00:00 UTC,,,,,,,,,,,,,,0.0160953322162927,
2011-03-19 00:00:00 UTC,,,,,,,,,,,,,,0.00970487000917897,
2011-03-20 00:00:00 UTC,,,,,,,,,,,,,,0.0121074417667777,
2011-03-21 00:00:00 UTC,,,,,,,,,,,,,,0.00582124295119285,
2011-03-22 00:00:00 UTC,,,,,,,,,,,,,,0.00682450122444008,
2011-03-23 00:00:00 UTC,,,,,,,,,,,,,,0.00881474187241007,
2011-03-24 00:00:00 UTC,,,,,,,,,,,,,,0.00696013891673185,
2011-03-25 00:00:00 UTC,,,,,,,,,,,,,,0.00490010325620097,
2011-03-26 00:00:00 UTC,,,,,,,,,,,,,,0.00870151727821601,
2011-03-27 00:00:00 UTC,,,,,,,,,,,,,,0.00996643250055466,
2011-03-28 00:00:00 UTC,,,,,,,,,,,,,,0.0099194095453532,
2011-03-29 00:00:00 UTC,,,,,,,,,,,,,,0.00865956031404731,
2011-03-30 00:00:00 UTC,,,,,,,,,,,,,,0.00406615305861328,
2011-03-31 00:00:00 UTC,,,,,,,,,,,,,,0.0060405151783614,
2011-04-01 00:00:00 UTC,,,,,,,,,,,,,,0.00354646706798234,
2011-04-02 00:00:00 UTC,,,,,,,,,,,,,,0.00337228577605806,
2011-04-03 00:00:00 UTC,,,,,,,,,,,,,,0.00385235344144752,
2011-04-04 00:00:00 UTC,,,,,,,,,,,,,,0.0219822749499623,
2011-04-05 00:00:00 UTC,,,,,,,,,,,,,,0.0129752075028186,
2011-04-06 00:00:00 UTC,,,,,,,,,,,,,,0.00628704680347496,
2011-04-07 00:00:00 UTC,,,,,,,,,,,,,,0.00688433515380538,
2011-04-08 00:00:00 UTC,,,,,,,,,,,,,,0.00752069242422712,
2011-04-09 00:00:00 UTC,,,,,,,,,,,,,,0.0074517866140136,
2011-04-10 00:00:00 UTC,,,,,,,,,,,,,,0.00589520649128043,
2011-04-11 00:00:00 UTC,,,,,,,,,,,,,,0.00786276198283038,
2011-04-12 00:00:00 UTC,,,,,,,,,,,,,,0.0109519365050634,
2011-04-13 00:00:00 UTC,,,,,,,,,,,,,,0.0102461863665987,
2011-04-14 00:00:00 UTC,,,,,,,,,,,,,,0.00730262647300165,
2011-04-15 00:00:00 UTC,,,,,,,,,,,,,,0.0166537277656647,
2011-04-16 00:00:00 UTC,,,,,,,,,,,,,,0.0172377237402772,
2011-04-17 00:00:00 UTC,,,,,,,,,,,,,,0.00840750377355152,
2011-04-18 00:00:00 UTC,,,,,,,,,,,,,,0.0141916558716486,
2011-04-19 00:00:00 UTC,,,,,,,,,,,,,,0.00743449180336985,
2011-04-20 00:00:00 UTC,,,,,,,,,,,,,,0.00710630245515968,
2011-04-21 00:00:00 UTC,,,,,,,,,,,,,,0.00526759460485904,
2011-04-22 00:00:00 UTC,,,,,,,,,,,,,,0.0103348217538032,
2011-04-23 00:00:00 UTC,,,,,,,,,,,,,,0.0299182203945388,
2011-04-24 00:00:00 UTC,,,,,,,,,,,,,,0.0249020880388778,
2011-04-25 00:00:00 UTC,,,,,,,,,,,,,,0.0166185480873982,
2011-04-26 00:00:00 UTC,,,,,,,,,,,,,,0.0194446087003813,
2011-04-27 00:00:00 UTC,,,,,,,,,,,,,,0.021277793451476,
2011-04-28 00:00:00 UTC,,,,,,,,,,,,,,0.0453862659958237,
2011-04-29 00:00:00 UTC,,,,,,,,,,,,,,0.043452062808516,
2011-04-30 00:00:00 UTC,,,,,,,,,,,,,,0.0613133583778577,
2011-05-01 00:00:00 UTC,,,,,,,,,,,,,,0.0956734755848735,
2011-05-02 00:00:00 UTC,,,,,,,,,,,,,,0.0496476116484776,
2011-05-03 00:00:00 UTC,,,,,,,,,,,,,,0.0521547945078736,
2011-05-04 00:00:00 UTC,,,,,,,,,,,,,,0.0284692787831651,
2011-05-05 00:00:00 UTC,,,,,,,,,,,,,,0.0166547004593697,
2011-05-06 00:00:00 UTC,,,,,,,,,,,,,,0.0259710248185613,
2011-05-07 00:00:00 UTC,,,,,,,,,,,,,,0.0217946926769073,
2011-05-08 00:00:00 UTC,,,,,,,,,,,,,,0.0301481344805678,
2011-05-09 00:00:00 UTC,,,,,,,,,,,,,,0.0299142937763835,
2011-05-10 00:00:00 UTC,,,,,,,,,,,,,,0.0901595006946707,
2011-05-11 00:00:00 UTC,,,,,,,,,,,,,,0.116434284649581,
2011-05-12 00:00:00 UTC,,,,,,,,,,,,,,0.0777281571666499,
2011-05-13 00:00:00 UTC,,,,,,,,,,,,,,0.129588052677092,
2011-05-14 00:00:00 UTC,,,,,,,,,,,,,,0.123487896995264,
2011-05-15 00:00:00 UTC,,,,,,,,,,,,,,0.106040366117625,
2011-05-16 00:00:00 UTC,,,,,,,,,,,,,,0.128878177072354,
2011-05-17 00:00:00 UTC,,,,,,,,,,,,,,0.0977042471621892,
2011-05-18 00:00:00 UTC,,,,,,,,,,,,,,0.0777793989767126,
2011-05-19 00:00:00 UTC,,,,,,,,,,,,,,0.0754949495177906,
2011-05-20 00:00:00 UTC,,,,,,,,,,,,,,0.063729527094224,
2011-05-21 00:00:00 UTC,,,,,,,,,,,,,,0.0755571195025712,
2011-05-22 00:00:00 UTC,,,,,,,,,,,,,,0.0454340847723042,
2011-05-23 00:00:00 UTC,,,,,,,,,,,,,,0.066552540557329,
2011-05-24 00:00:00 UTC,,,,,,,,,,,,,,0.0375762288351436,
2011-05-25 00:00:00 UTC,,,,,,,,,,,,,,0.0623813098616485,
2011-05-26 00:00:00 UTC,,,,,,,,,,,,,,0.0776080213374024,
2011-05-27 00:00:00 UTC,,,,,,,,,,,,,,0.0345929761884257,
2011-05-28 00:00:00 UTC,,,,,,,,,,,,,,0.0515823158472403,
2011-05-29 00:00:00 UTC,,,,,,,,,,,,,,0.049732475619858,
2011-05-30 00:00:00 UTC,,,,,,,,,,,,,,0.0471727860737216,
2011-05-31 00:00:00 UTC,,,,,,,,,,,,,,0.0720766121842771,
2011-06-01 00:00:00 UTC,,,,,,,,,,,,,,0.0615658160877614,
2011-06-02 00:00:00 UTC,,,,,,,,,,,,,,0.0791185161253182,
2011-06-03 00:00:00 UTC,,,,,,,,,,,,,,0.183343239215608,
2011-06-04 00:00:00 UTC,,,,,,,,,,,,,,0.135365853044419,
2011-06-05 00:00:00 UTC,,,,,,,,,,,,,,0.172411758216155,
2011-06-06 00:00:00 UTC,,,,,,,,,,,,,,0.214604029518285,
